MODEL,MODEL_BASE,MODEL_NAME,MODEL_GROUP,PRODUCT,PRODUCT_SIGN,PRICE_TYPE,LOOKBACK,STRATEGY,N_DIRECTIONAL_OBSERVATIONS,DIRECTIONAL_HIT_COUNT,DIRECTIONAL_ACCURACY
rw_sarmax_exog_1_4_3m,rw_sarmax_exog_1_4_3m,RW-SARMAX (Exog. 1&4) (3 Months),STATISTICAL_ROLLING,04_08,NEG,AVERAGE,,,242,145,0.5991735537190083
rw_sarmax_exog_1_4_3m,rw_sarmax_exog_1_4_3m,RW-SARMAX (Exog. 1&4) (3 Months),STATISTICAL_ROLLING,04_08,NEG,MARGINAL,,,242,149,0.6157024793388429
rw_sarmax_exog_1_4_3m,rw_sarmax_exog_1_4_3m,RW-SARMAX (Exog. 1&4) (3 Months),STATISTICAL_ROLLING,04_08,POS,AVERAGE,,,242,144,0.5950413223140496
rw_sarmax_exog_1_4_3m,rw_sarmax_exog_1_4_3m,RW-SARMAX (Exog. 1&4) (3 Months),STATISTICAL_ROLLING,04_08,POS,MARGINAL,,,242,155,0.640495867768595
rw_sarmax_exog_1_4_3m,rw_sarmax_exog_1_4_3m,RW-SARMAX (Exog. 1&4) (3 Months),STATISTICAL_ROLLING,08_12,NEG,AVERAGE,,,242,133,0.5495867768595041
rw_sarmax_exog_1_4_3m,rw_sarmax_exog_1_4_3m,RW-SARMAX (Exog. 1&4) (3 Months),STATISTICAL_ROLLING,08_12,NEG,MARGINAL,,,242,139,0.5743801652892562
rw_sarmax_exog_1_4_3m,rw_sarmax_exog_1_4_3m,RW-SARMAX (Exog. 1&4) (3 Months),STATISTICAL_ROLLING,08_12,POS,AVERAGE,,,242,139,0.5743801652892562
rw_sarmax_exog_1_4_3m,rw_sarmax_exog_1_4_3m,RW-SARMAX (Exog. 1&4) (3 Months),STATISTICAL_ROLLING,08_12,POS,MARGINAL,,,242,146,0.6033057851239669
rw_sarmax_exog_1_4_3m,rw_sarmax_exog_1_4_3m,RW-SARMAX (Exog. 1&4) (3 Months),STATISTICAL_ROLLING,12_16,NEG,AVERAGE,,,242,141,0.5826446280991735
rw_sarmax_exog_1_4_3m,rw_sarmax_exog_1_4_3m,RW-SARMAX (Exog. 1&4) (3 Months),STATISTICAL_ROLLING,12_16,NEG,MARGINAL,,,242,158,0.6528925619834711
rw_sarmax_exog_1_4_3m,rw_sarmax_exog_1_4_3m,RW-SARMAX (Exog. 1&4) (3 Months),STATISTICAL_ROLLING,12_16,POS,AVERAGE,,,242,127,0.5247933884297521
rw_sarmax_exog_1_4_3m,rw_sarmax_exog_1_4_3m,RW-SARMAX (Exog. 1&4) (3 Months),STATISTICAL_ROLLING,12_16,POS,MARGINAL,,,242,136,0.5619834710743802
rw_sarmax_exog_1_4_3m,rw_sarmax_exog_1_4_3m,RW-SARMAX (Exog. 1&4) (3 Months),STATISTICAL_ROLLING,16_20,NEG,AVERAGE,,,242,148,0.6115702479338843
rw_sarmax_exog_1_4_3m,rw_sarmax_exog_1_4_3m,RW-SARMAX (Exog. 1&4) (3 Months),STATISTICAL_ROLLING,16_20,NEG,MARGINAL,,,242,143,0.5909090909090909
rw_sarmax_exog_1_4_3m,rw_sarmax_exog_1_4_3m,RW-SARMAX (Exog. 1&4) (3 Months),STATISTICAL_ROLLING,16_20,POS,AVERAGE,,,242,134,0.5537190082644629
rw_sarmax_exog_1_4_3m,rw_sarmax_exog_1_4_3m,RW-SARMAX (Exog. 1&4) (3 Months),STATISTICAL_ROLLING,16_20,POS,MARGINAL,,,242,138,0.5702479338842975
rw_sarmax_exog_1_4_3m,rw_sarmax_exog_1_4_3m,RW-SARMAX (Exog. 1&4) (3 Months),STATISTICAL_ROLLING,20_24,NEG,AVERAGE,,,242,132,0.5454545454545454
rw_sarmax_exog_1_4_3m,rw_sarmax_exog_1_4_3m,RW-SARMAX (Exog. 1&4) (3 Months),STATISTICAL_ROLLING,20_24,NEG,MARGINAL,,,242,145,0.5991735537190083
rw_sarmax_exog_1_4_3m,rw_sarmax_exog_1_4_3m,RW-SARMAX (Exog. 1&4) (3 Months),STATISTICAL_ROLLING,20_24,POS,AVERAGE,,,242,148,0.6115702479338843
rw_sarmax_exog_1_4_3m,rw_sarmax_exog_1_4_3m,RW-SARMAX (Exog. 1&4) (3 Months),STATISTICAL_ROLLING,20_24,POS,MARGINAL,,,242,151,0.6239669421487604
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,00_04,NEG,AVERAGE,,,242,135,0.5578512396694215
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,00_04,NEG,MARGINAL,,,242,132,0.5454545454545454
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,00_04,POS,AVERAGE,,,242,131,0.5413223140495868
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,00_04,POS,MARGINAL,,,242,131,0.5413223140495868
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,04_08,NEG,AVERAGE,,,242,137,0.5661157024793388
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,04_08,NEG,MARGINAL,,,242,145,0.5991735537190083
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,04_08,POS,AVERAGE,,,242,155,0.640495867768595
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,04_08,POS,MARGINAL,,,242,155,0.640495867768595
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,08_12,NEG,AVERAGE,,,242,129,0.5330578512396694
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,08_12,NEG,MARGINAL,,,242,133,0.5495867768595041
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,08_12,POS,AVERAGE,,,242,156,0.6446280991735537
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,08_12,POS,MARGINAL,,,242,153,0.6322314049586777
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,12_16,NEG,AVERAGE,,,242,142,0.5867768595041323
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,12_16,NEG,MARGINAL,,,242,130,0.5371900826446281
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,12_16,POS,AVERAGE,,,242,126,0.5206611570247934
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,12_16,POS,MARGINAL,,,242,140,0.5785123966942148
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,16_20,NEG,AVERAGE,,,242,147,0.6074380165289256
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,16_20,NEG,MARGINAL,,,242,141,0.5826446280991735
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,16_20,POS,AVERAGE,,,242,139,0.5743801652892562
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,16_20,POS,MARGINAL,,,242,156,0.6446280991735537
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,20_24,NEG,AVERAGE,,,242,133,0.5495867768595041
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,20_24,NEG,MARGINAL,,,242,147,0.6074380165289256
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,20_24,POS,AVERAGE,,,242,142,0.5867768595041323
rw_sarmax_exog_1_4_6m,rw_sarmax_exog_1_4_6m,RW-SARMAX (Exog. 1&4) (6 Months),STATISTICAL_ROLLING,20_24,POS,MARGINAL,,,242,146,0.6033057851239669
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,00_04,NEG,AVERAGE,,,242,155,0.640495867768595
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,00_04,NEG,MARGINAL,,,242,134,0.5537190082644629
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,00_04,POS,AVERAGE,,,242,153,0.6322314049586777
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,00_04,POS,MARGINAL,,,242,130,0.5371900826446281
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,04_08,NEG,AVERAGE,,,242,145,0.5991735537190083
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,04_08,NEG,MARGINAL,,,242,131,0.5413223140495868
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,04_08,POS,AVERAGE,,,242,177,0.731404958677686
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,04_08,POS,MARGINAL,,,242,163,0.6735537190082644
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,08_12,NEG,AVERAGE,,,242,157,0.6487603305785123
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,08_12,NEG,MARGINAL,,,242,138,0.5702479338842975
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,08_12,POS,AVERAGE,,,242,181,0.7479338842975206
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,08_12,POS,MARGINAL,,,242,186,0.768595041322314
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,12_16,NEG,AVERAGE,,,242,150,0.6198347107438017
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,12_16,NEG,MARGINAL,,,242,143,0.5909090909090909
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,12_16,POS,AVERAGE,,,242,169,0.6983471074380165
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,12_16,POS,MARGINAL,,,242,178,0.7355371900826446
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,16_20,NEG,AVERAGE,,,242,158,0.6528925619834711
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,16_20,NEG,MARGINAL,,,242,144,0.5950413223140496
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,16_20,POS,AVERAGE,,,242,161,0.6652892561983471
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,16_20,POS,MARGINAL,,,242,149,0.6157024793388429
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,20_24,NEG,AVERAGE,,,242,147,0.6074380165289256
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,20_24,NEG,MARGINAL,,,242,132,0.5454545454545454
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,20_24,POS,AVERAGE,,,242,152,0.628099173553719
rw_sarmax_exog_1_6m,rw_sarmax_exog_1_6m,RW-SARMAX (Exog. 1) (6 Months),STATISTICAL_ROLLING,20_24,POS,MARGINAL,,,242,144,0.5950413223140496
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,00_04,NEG,AVERAGE,,,242,162,0.6694214876033058
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,00_04,NEG,MARGINAL,,,242,155,0.640495867768595
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,00_04,POS,AVERAGE,,,242,148,0.6115702479338843
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,00_04,POS,MARGINAL,,,242,144,0.5950413223140496
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,04_08,NEG,AVERAGE,,,242,155,0.640495867768595
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,04_08,NEG,MARGINAL,,,242,153,0.6322314049586777
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,04_08,POS,AVERAGE,,,242,170,0.7024793388429752
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,04_08,POS,MARGINAL,,,242,165,0.6818181818181818
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,08_12,NEG,AVERAGE,,,242,174,0.71900826446281
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,08_12,NEG,MARGINAL,,,242,176,0.7272727272727273
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,08_12,POS,AVERAGE,,,242,176,0.7272727272727273
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,08_12,POS,MARGINAL,,,242,164,0.6776859504132231
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,12_16,NEG,AVERAGE,,,242,177,0.731404958677686
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,12_16,NEG,MARGINAL,,,242,168,0.6942148760330579
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,12_16,POS,AVERAGE,,,242,169,0.6983471074380165
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,12_16,POS,MARGINAL,,,242,148,0.6115702479338843
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,16_20,NEG,AVERAGE,,,242,176,0.7272727272727273
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,16_20,NEG,MARGINAL,,,242,166,0.6859504132231405
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,16_20,POS,AVERAGE,,,242,173,0.7148760330578512
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,16_20,POS,MARGINAL,,,242,172,0.7107438016528925
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,20_24,NEG,AVERAGE,,,242,151,0.6239669421487604
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,20_24,NEG,MARGINAL,,,242,160,0.6611570247933884
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,20_24,POS,AVERAGE,,,242,158,0.6528925619834711
rw_sarmax_exog_4_12m,rw_sarmax_exog_4_12m,RW-SARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,20_24,POS,MARGINAL,,,242,139,0.5743801652892562
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,00_04,NEG,AVERAGE,,,242,154,0.6363636363636364
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,00_04,NEG,MARGINAL,,,242,142,0.5867768595041323
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,00_04,POS,AVERAGE,,,242,141,0.5826446280991735
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,00_04,POS,MARGINAL,,,242,134,0.5537190082644629
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,04_08,NEG,AVERAGE,,,242,161,0.6652892561983471
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,04_08,NEG,MARGINAL,,,242,145,0.5991735537190083
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,04_08,POS,AVERAGE,,,242,165,0.6818181818181818
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,04_08,POS,MARGINAL,,,242,154,0.6363636363636364
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,08_12,NEG,AVERAGE,,,242,174,0.71900826446281
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,08_12,NEG,MARGINAL,,,242,163,0.6735537190082644
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,08_12,POS,AVERAGE,,,242,174,0.71900826446281
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,08_12,POS,MARGINAL,,,242,166,0.6859504132231405
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,12_16,NEG,AVERAGE,,,242,165,0.6818181818181818
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,12_16,NEG,MARGINAL,,,242,166,0.6859504132231405
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,12_16,POS,AVERAGE,,,242,133,0.5495867768595041
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,12_16,POS,MARGINAL,,,242,148,0.6115702479338843
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,NEG,AVERAGE,,,242,177,0.731404958677686
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,NEG,MARGINAL,,,242,162,0.6694214876033058
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,POS,AVERAGE,,,242,174,0.71900826446281
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,16_20,POS,MARGINAL,,,242,176,0.7272727272727273
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,NEG,AVERAGE,,,242,154,0.6363636363636364
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,NEG,MARGINAL,,,242,142,0.5867768595041323
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,POS,AVERAGE,,,242,157,0.6487603305785123
rw_sarmax_exog_4_3m,rw_sarmax_exog_4_3m,RW-SARMAX (Exog. 4) (3 Months),STATISTICAL_ROLLING,20_24,POS,MARGINAL,,,242,153,0.6322314049586777
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,NEG,AVERAGE,,,242,163,0.6735537190082644
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,NEG,MARGINAL,,,242,145,0.5991735537190083
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,POS,AVERAGE,,,242,144,0.5950413223140496
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,00_04,POS,MARGINAL,,,242,139,0.5743801652892562
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,NEG,AVERAGE,,,242,153,0.6322314049586777
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,NEG,MARGINAL,,,242,155,0.640495867768595
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,POS,AVERAGE,,,242,175,0.7231404958677686
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,04_08,POS,MARGINAL,,,242,161,0.6652892561983471
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,08_12,NEG,AVERAGE,,,242,169,0.6983471074380165
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,08_12,NEG,MARGINAL,,,242,169,0.6983471074380165
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,08_12,POS,AVERAGE,,,242,177,0.731404958677686
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,08_12,POS,MARGINAL,,,242,166,0.6859504132231405
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,12_16,NEG,AVERAGE,,,242,167,0.6900826446280992
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,12_16,NEG,MARGINAL,,,242,160,0.6611570247933884
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,12_16,POS,AVERAGE,,,242,155,0.640495867768595
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,12_16,POS,MARGINAL,,,242,163,0.6735537190082644
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,16_20,NEG,AVERAGE,,,242,172,0.7107438016528925
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,16_20,NEG,MARGINAL,,,242,172,0.7107438016528925
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,16_20,POS,AVERAGE,,,242,177,0.731404958677686
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,16_20,POS,MARGINAL,,,242,170,0.7024793388429752
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,20_24,NEG,AVERAGE,,,242,153,0.6322314049586777
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,20_24,NEG,MARGINAL,,,242,146,0.6033057851239669
rw_sarmax_exog_4_6m,rw_sarmax_exog_4_6m,RW-SARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,20_24,POS,AVERAGE,,,242,166,0.6859504132231405
